id,scientificName,taxonRank,kingdom,family,vernacularName,individualCount,lifeStage,longitudeDecimal,latitudeDecimal,continent,country,locality,references,eventDate,year
121277433@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,5,unknown,-79.0803564330359,43.0713659958384,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277433,2016-07-12,2016
121277425@OBS,Cardinalis cardinalis,species,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Northern Cardinal,6,unknown,-79.0817880909602,43.0713759349042,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277425,2016-07-12,2016
121277422@OBS,Sayornis phoebe,species,Animalia,TYRANT_FLYCATCHERS_TYRANNIDAE,Eastern Phoebe,1,unknown,-79.078349517335,43.0706758105199,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277422,2016-07-12,2016
121277415@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,5,unknown,-79.0700939714954,43.0672296622109,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277415,2016-07-12,2016
121277414@OBS,Phalacrocorax auritus,species,Animalia,CORMORANTS_PHALACROCORACIDAE,Double-crested Cormorant,1,unknown,-79.070057847181,43.0672042422322,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277414,2016-07-12,2016
121277413@OBS,Baeolophus bicolor,species,Animalia,TITS_PARIDAE,Tufted Titmouse,5,unknown,-79.0701510714994,43.0675716718153,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277413,2016-07-12,2016
121277409@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,20,unknown,-79.0715699194712,43.0694702921325,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277409,2016-07-12,2016
121277408@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,100,unknown,-79.0715016649626,43.0695004012114,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277408,2016-07-12,2016
121277403@OBS,Nycticorax nycticorax,species,Animalia,HERONS_ARDEIDAE,Black-crowned Night Heron,1,unknown,-79.0724993667139,43.0676503491653,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277403,2016-07-12,2016
121277402@OBS,Aix sponsa,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Wood Duck,1,unknown,-79.0716847556515,43.0703089600624,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277402,2016-07-12,2016
121277401@OBS,Aythya collaris,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Ring-necked Duck,1,unknown,-79.071985480616,43.0710964655463,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277401,2016-07-12,2016
121277399@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,1,unknown,-79.0728375419041,43.071393885443,North America,Canada,Ontario,https://data.biodiversitydata.nl/obsint/observation/OBS.121277399,2016-07-12,2016
121246333@OBS,Passerculus sandwichensis,species,Animalia,PASSERELLIDAE,Savannah Sparrow,1,unknown,-113.270733990607,53.6752470650991,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246333,2016-07-12,2016
121246332@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-113.270980443075,53.6738198314918,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246332,2016-07-12,2016
121246330@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,2,unknown,-113.285960350197,53.673420475155,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246330,2016-07-12,2016
121246329@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,2,unknown,-113.28593896128,53.6734434224653,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246329,2016-07-12,2016
121246325@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-113.288219208545,53.6730380848199,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246325,2016-07-12,2016
121246324@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,1,unknown,-113.288210912551,53.6730509051376,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246324,2016-07-12,2016
121246323@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-113.291544977262,53.6758728669976,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246323,2016-07-12,2016
121246322@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,6,unknown,-113.274888643621,53.6849953465584,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121246322,2016-07-12,2016
121245843@OBS,Haemorhous mexicanus,species,Animalia,FINCHES_FRINGILLIDAE,House Finch,1,unknown,-123.0315,49.2321,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245843,2016-07-11,2016
121245841@OBS,Tachycineta thalassina,species,Animalia,SWALLOWS_HIRUNDINIDAE,Violet-green Swallow,1,unknown,-123.0316,49.2321,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245841,2016-07-11,2016
121245838@OBS,Colaptes auratus,species,Animalia,WOODPECKERS_PICIDAE,Northern Flicker,1,unknown,-123.1307,49.298,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245838,2016-07-11,2016
121245835@OBS,Phoca vitulina,species,Animalia,SEALS_PHOCIDAE,Harbour Seal,1,unknown,-123.1531,49.2963,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245835,2016-07-11,2016
121245834@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-123.15,49.2942,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245834,2016-07-11,2016
121245832@OBS,Cygnus olor,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mute Swan,1,unknown,-123.1379,49.2943,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245832,2016-07-11,2016
121245830@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,1,unknown,-123.1349,49.2948,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245830,2016-07-11,2016
121245828@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-123.1275,49.2927,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245828,2016-07-11,2016
121245827@OBS,Corvus caurinus,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Northwestern Crow,1,unknown,-123.0315,49.2321,North America,Canada,Vancouver,https://data.biodiversitydata.nl/obsint/observation/OBS.121245827,2016-07-11,2016
121243678@OBS,Cervus canadensis,species,Animalia,DEER_CERVIDAE,American Elk,2,unknown,-118.109265702025,52.8619576907822,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121243678,2016-07-11,2016
121243677@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,3,unknown,-118.04595224075,52.801768646403,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121243677,2016-07-11,2016
121243674@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,1,unknown,-116.822435296608,51.9997390270778,North America,Canada,Banff National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121243674,2016-07-11,2016
121204870@OBS,Cervus canadensis,species,Animalia,DEER_CERVIDAE,American Elk,3,unknown,-118.00560160238,53.09505852269,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121204870,2016-07-10,2016
121204869@OBS,Haliaeetus leucocephalus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Bald Eagle,1,adult breeding,-118.076433504015,53.0490342279857,North America,Canada,Jasper National Park of Canada,https://data.biodiversitydata.nl/obsint/observation/OBS.121204869,2016-07-10,2016
121204866@OBS,Ursus americanus,species,Animalia,BEARS_URSIDAE,American Black Bear,3,unknown,-119.236140182442,52.1204436615501,North America,Canada,British Columbia (BC),https://data.biodiversitydata.nl/obsint/observation/OBS.121204866,2016-07-10,2016
121204826@OBS,Zonotrichia albicollis,species,Animalia,PASSERELLIDAE,White-throated Sparrow,2,unknown,-79.3579728401487,43.6694891837047,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204826,2016-07-10,2016
121204825@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,1,unknown,-79.3590720669546,43.6706645915758,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204825,2016-07-10,2016
121204822@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-79.3592502511089,43.6705708766422,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204822,2016-07-10,2016
121204820@OBS,Tamias striatus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Eastern Chipmunk,1,unknown,-79.3592925576439,43.6705505681115,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204820,2016-07-10,2016
121204817@OBS,Toxostoma rufum,species,Animalia,THRASHERS_MIMIDAE,Brown Thrasher,1,unknown,-79.3591122423788,43.6705503403209,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204817,2016-07-10,2016
121204816@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,5,unknown,-79.3590154033184,43.6705576923546,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204816,2016-07-10,2016
121204814@OBS,Charadrius vociferus,species,Animalia,PLOVERS_CHARADRIIDAE,Killdeer,1,unknown,-79.4,43.65,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204814,2016-07-10,2016
121204813@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,1,unknown,-79.3632818833929,43.6754883533212,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204813,2016-07-10,2016
121204806@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,10,unknown,-79.3592242845188,43.6670910178456,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121204806,2016-07-10,2016
121197552@OBS,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,20,unknown,-79.3773495784358,43.6393125844661,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121197552,2016-07-10,2016
121197551@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,50,unknown,-79.3773495784358,43.6393125844661,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121197551,2016-07-10,2016
121197547@OBS,Spinus tristis,species,Animalia,FINCHES_FRINGILLIDAE,American Goldfinch,1,unknown,-79.3771424356278,43.6393665513562,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121197547,2016-07-10,2016
121194855@OBS,Vulpes vulpes,species,Animalia,DOGS_CANIDAE,Red Fox,1,unknown,-69.75,48.7,North America,Canada,Qu̩bec,https://data.biodiversitydata.nl/obsint/observation/OBS.121194855,2016-06-30,2016
121175195@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-79.3940836566133,43.6438458882966,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121175195,2016-07-10,2016
121171109@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,1,unknown,-79.4793668758011,43.6285827644697,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121171109,2016-07-10,2016
121171108@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-79.4288216691172,43.631176714545,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121171108,2016-07-10,2016
121171107@OBS,Branta canadensis,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Canada Goose,4,unknown,-79.4206184684627,43.6303504478212,North America,Canada,Toronto (ON),https://data.biodiversitydata.nl/obsint/observation/OBS.121171107,2016-07-10,2016
121145512@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,1,unknown,-113.273775261085,53.6856079997896,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145512,2016-07-09,2016
121145511@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,3,unknown,-113.272059999271,53.6867807996945,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145511,2016-07-09,2016
121145508@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,19,unknown,-113.272180062929,53.6868232977842,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145508,2016-07-09,2016
121145506@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,3,unknown,-113.272111216217,53.6867039327305,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145506,2016-07-09,2016
121145505@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,2,unknown,-113.272254687297,53.6867328985773,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145505,2016-07-09,2016
121145504@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,1,unknown,-113.272161481445,53.6868132495906,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145504,2016-07-09,2016
121145503@OBS,Megaceryle alcyon,species,Animalia,KINGFISHERS_ALCEDINIDAE,Belted Kingfisher,1,unknown,-113.272161481445,53.6868132495906,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121145503,2016-07-09,2016
121116856@OBS,Pica hudsonia,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Black-billed Magpie,3,unknown,-113.616087363269,53.5590761164918,North America,Canada,Edmonton,https://data.biodiversitydata.nl/obsint/observation/OBS.121116856,2016-07-08,2016
121110404@OBS,Turdus migratorius,species,Animalia,THRUSHES_TURDIDAE,American Robin,1,unknown,-113.261297474824,53.6806166241469,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110404,2016-07-08,2016
121110403@OBS,Larus delawarensis,species,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Ring-billed Gull,1,unknown,-113.269432256786,53.6797734859453,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110403,2016-07-08,2016
121110402@OBS,Passerculus sandwichensis,species,Animalia,PASSERELLIDAE,Savannah Sparrow,6,unknown,-113.275720862959,53.6818108203553,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110402,2016-07-08,2016
121110401@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,1,first winter,-113.273941603864,53.6854699405888,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110401,2016-07-08,2016
121110397@OBS,Dumetella carolinensis,species,Animalia,THRASHERS_MIMIDAE,Grey Catbird,1,unknown,-113.273457538025,53.6857459736041,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110397,2016-07-08,2016
121110396@OBS,Pelecanus erythrorhynchos,species,Animalia,PELICANS_PELECANIDAE,American White Pelican,8,unknown,-113.272173378908,53.6868160848286,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110396,2016-07-08,2016
121110394@OBS,Aythya americana,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Redhead,2,unknown,-113.272152450626,53.6868676509781,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110394,2016-07-08,2016
121110390@OBS,Bombycilla cedrorum,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Cedar Waxwing,2,unknown,-113.265401609045,53.6903403162273,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110390,2016-07-08,2016
121110385@OBS,Actitis macularius,species,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Spotted Sandpiper,2,unknown,-113.271742849142,53.6870148599765,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110385,2016-07-08,2016
121110380@OBS,Setophaga aestiva,species,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,American Yellow Warbler,2,unknown,-113.277236579486,53.6840475686807,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110380,2016-07-08,2016
121110376@OBS,Agelaius phoeniceus,species,Animalia,ICTERIDS_ICTERIDAE,Red-winged Blackbird,1,unknown,-113.275469616262,53.6829583964301,North America,Canada,Edmonton Region,https://data.biodiversitydata.nl/obsint/observation/OBS.121110376,2016-07-08,2016
121107934@OBS,Callospermophilus saturatus,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Cascade Golden-mantled Ground Squirrel,1,unknown,-120.7677217538,49.166091591472,North America,Canada,E.C. Manning/Cascade Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.121107934,2016-06-09,2016
121107856@OBS,Cyanocitta stelleri,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Steller's Jay,1,unknown,-120.96519238316,49.182502316013,North America,Canada,E.C. Manning/Cascade Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.121107856,2016-06-09,2016
121107299@OBS,Spinus pinus,species,Animalia,FINCHES_FRINGILLIDAE,Pine Siskin,2,unknown,-120.76829678,49.16579639,North America,Canada,E.C. Manning/Cascade Provincial Park,https://data.biodiversitydata.nl/obsint/observation/OBS.121107299,2016-06-09,2016
